,keys,Actual TOW,Estimated TOW,Difference
2229,AB_2365_PNQ_12,44877.0,0.0,44877.0
2230,AB_2107_BOM_12,44520.0,0.0,44520.0
2231,AB_2128_DEL_10,44877.0,0.0,44877.0
2232,AB_2172_BOM_13,44377.0,0.0,44377.0
2233,AB_2437_BLR_12,44877.0,0.0,44877.0
2234,AB_2107_BOM_13,44377.0,0.0,44377.0
2235,AB_2627_GOX_12,44877.0,0.0,44877.0
2236,AB_2629_GOX_11,44877.0,0.0,44877.0
2237,AB_2125_CCU_12,44520.0,0.0,44520.0
2238,AB_2367_BOM_10,44866.0,0.0,44866.0
2239,AB_2462_BLR_8,44866.0,0.0,44866.0
2240,AB_2376_BOM_8,44818.0,0.0,44818.0
2241,AB_2463_GOX_10,44866.0,0.0,44866.0
2242,AB_2503_BOM_8,44866.0,0.0,44866.0
2243,AB_2504_GAU_10,44866.0,0.0,44866.0
2244,AB_2367_BOM_8,44866.0,0.0,44866.0
2245,AB_2463_GOX_8,44866.0,0.0,44866.0
2246,AB_2108_AMD_8,44818.0,0.0,44818.0
2247,AB_2366_BLR_8,44818.0,0.0,44818.0
2248,AB_2504_GAU_8,44866.0,0.0,44866.0
2249,AB_2736_BLR_8,44818.0,0.0,44818.0
2250,AB_2781_BOM_8,44818.0,0.0,44818.0
2251,AB_2462_BLR_10,44866.0,0.0,44866.0
2252,AB_2503_BOM_10,44866.0,0.0,44866.0
2253,AB_2439_BOM_8,44976.0,0.0,44976.0
2254,AB_2439_BOM_9,44818.0,0.0,44818.0
2255,AB_2323_GAU_6,58431.0,14452.1,43978.9
2256,AB_2324_GAU_20,45286.0,0.0,45286.0
2257,AB_2485_MAA_20,44463.0,0.0,44463.0
2258,AB_2607_DEL_20,44377.0,0.0,44377.0
2259,AB_2323_GAU_20,45286.0,0.0,45286.0
2260,AB_2525_BOM_20,44520.0,0.0,44520.0
2261,AB_2108_GWL_20,44852.0,0.0,44852.0
2262,AB_2572_BLR_20,44803.0,0.0,44803.0
2263,AB_2613_VNS_20,44818.0,0.0,44818.0
2264,AB_2625_DEL_20,44796.0,0.0,44796.0
2265,AB_2486_IXZ_20,44463.0,0.0,44463.0
2266,AB_2608_DEL_20,44377.0,0.0,44377.0
2267,AB_2624_GOX_20,44796.0,0.0,44796.0
2268,AB_2838_BOM_20,44398.0,0.0,44398.0
2269,AB_2372_GAU_20,44710.0,0.0,44710.0
2270,AB_2384_BBI_20,44803.0,0.0,44803.0
2271,AB_2562_CCU_20,44877.0,0.0,44877.0
2272,AB_2612_BLR_20,44818.0,0.0,44818.0
2273,AB_2627_GOX_20,44796.0,0.0,44796.0
2274,AB_2437_BLR_20,44796.0,0.0,44796.0
2275,AB_2561_BLR_20,44877.0,0.0,44877.0
2276,AB_2821_BLR_20,44803.0,0.0,44803.0
2277,AB_2439_BOM_20,44852.0,0.0,44852.0
2278,AB_2629_GOX_20,44463.0,0.0,44463.0
2279,AB_2630_DEL_20,44463.0,0.0,44463.0
2280,AB_2524_AMD_20,44520.0,0.0,44520.0
2281,AB_2564_CCU_20,44877.0,0.0,44877.0
2282,AB_2628_BLR_20,44463.0,0.0,44463.0
2283,AB_2781_AMD_20,44852.0,0.0,44852.0
2284,AB_2563_PNQ_20,44877.0,0.0,44877.0
2285,AB_2822_AYJ_20,44803.0,0.0,44803.0
2286,AB_2324_IXA_6,59961.0,15789.0,44172.0
2287,AB_2324_GAU_6,58441.0,14734.9,43706.1
2288,AB_2379_GOX_13,44463.0,0.0,44463.0
2289,AB_2386_IXB_12,44796.0,0.0,44796.0
2290,AB_2524_AMD_12,44377.0,0.0,44377.0
2291,AB_2524_BOM_12,44377.0,0.0,44377.0
2292,AB_2385_BOM_12,44796.0,0.0,44796.0
2293,AB_2146_DEL_11,44377.0,0.0,44377.0
2294,AB_2378_DEL_13,44463.0,0.0,44463.0
2295,AB_2342_AMD_13,44463.0,0.0,44463.0
2296,AB_2526_LKO_12,44377.0,0.0,44377.0
2297,AB_2355_DEL_11,44377.0,0.0,44377.0
2298,AB_2738_BOM_12,44796.0,0.0,44796.0
2299,AB_2145_AMD_12,44796.0,0.0,44796.0
2300,AB_2525_LKO_12,44377.0,0.0,44377.0
2301,AB_2525_BOM_12,44377.0,0.0,44377.0
2302,AB_2127_BOM_11,44377.0,0.0,44377.0
2303,AB_2359_BLR_10,44377.0,0.0,44377.0
2304,AB_2451_BOM_12,44377.0,0.0,44377.0
2305,AB_2371_GOX_11,44377.0,0.0,44377.0
2306,AB_2318_PNQ_13,44463.0,0.0,44463.0
2307,AB_2508_AMD_13,44463.0,0.0,44463.0
2308,AB_2334_DEL_13,44463.0,0.0,44463.0
2309,AB_2120_BOM_11,44377.0,0.0,44377.0
2310,AB_2332_AMD_12,44377.0,0.0,44377.0
2311,AB_2643_HYD_12,44796.0,0.0,44796.0
2312,AB_2642_BOM_12,44796.0,0.0,44796.0
2313,AB_2128_DEL_11,44377.0,0.0,44377.0
2314,AB_2719_DEL_12,44796.0,0.0,44796.0
2315,AB_2510_PNQ_9,44746.0,0.0,44746.0
2316,AB_2505_AMD_9,44746.0,0.0,44746.0
2317,AB_2607_PNQ_9,44746.0,0.0,44746.0
2318,AB_2607_DEL_9,44746.0,0.0,44746.0
2319,AB_2608_AYJ_9,44746.0,0.0,44746.0
2320,AB_2608_DEL_9,44746.0,0.0,44746.0
2321,AB_2350_DEL_21,44866.0,0.0,44866.0
2322,AB_2410_BOM_21,44866.0,0.0,44866.0
2323,AB_2358_GOX_21,44866.0,0.0,44866.0
2324,AB_2143_PNQ_21,44866.0,0.0,44866.0
2325,AB_2334_DEL_21,44757.0,0.0,44757.0
2326,AB_2397_GOX_21,45446.0,0.0,45446.0
2327,AB_2146_DEL_21,44398.0,0.0,44398.0
2328,AB_2719_DEL_21,44463.0,0.0,44463.0
2329,AB_2125_CCU_21,44520.0,0.0,44520.0
2330,AB_2534_GOX_21,44852.0,0.0,44852.0
2331,AB_2110_BOM_21,44584.0,0.0,44584.0
2332,AB_2124_BOM_21,44520.0,0.0,44520.0
2333,AB_2107_BOM_21,44520.0,0.0,44520.0
2334,AB_2172_BOM_21,44520.0,0.0,44520.0
2335,AB_2372_BLR_21,44710.0,0.0,44710.0
2336,AB_2355_DEL_21,44398.0,0.0,44398.0
2337,AB_2375_BLR_21,44520.0,0.0,44520.0
2338,AB_2738_BOM_21,44463.0,0.0,44463.0
2339,AB_2377_BLR_21,44710.0,0.0,44710.0
2340,AB_2608_AYJ_21,44796.0,0.0,44796.0
2341,AB_2145_AMD_21,44463.0,0.0,44463.0
2342,AB_2451_BOM_21,44377.0,0.0,44377.0
2343,AB_2524_AMD_21,44377.0,0.0,44377.0
2344,AB_2407_HYD_21,44951.0,0.0,44951.0
2345,AB_2851_IXB_21,44829.0,0.0,44829.0
2346,AB_2325_BLR_21,45438.0,0.0,45438.0
2347,AB_2378_DEL_21,44757.0,0.0,44757.0
2348,AB_2572_BLR_21,44803.0,0.0,44803.0
2349,AB_2638_SXR_21,45430.0,0.0,45430.0
2350,AB_2386_IXB_21,44463.0,0.0,44463.0
2351,AB_2525_LKO_21,44377.0,0.0,44377.0
2352,AB_2102_AMD_21,45438.0,0.0,45438.0
2353,AB_2405_HYD_21,44951.0,0.0,44951.0
2354,AB_2527_BLR_21,44818.0,0.0,44818.0
2355,AB_2359_BLR_21,44463.0,0.0,44463.0
2356,AB_2432_BLR_21,44951.0,0.0,44951.0
2357,AB_2463_GOX_21,44976.0,0.0,44976.0
2358,AB_2341_BOM_21,44584.0,0.0,44584.0
2359,AB_2421_BLR_21,45446.0,0.0,45446.0
2360,AB_2519_COK_21,44584.0,0.0,44584.0
2361,AB_2637_BOM_21,45430.0,0.0,45430.0
2362,AB_2127_BOM_21,44398.0,0.0,44398.0
2363,AB_2406_DEL_21,44951.0,0.0,44951.0
2364,AB_2526_LKO_21,44377.0,0.0,44377.0
2365,AB_2104_BLR_21,44584.0,0.0,44584.0
2366,AB_2142_GOX_21,44866.0,0.0,44866.0
2367,AB_2376_BOM_21,44852.0,0.0,44852.0
2368,AB_2128_DEL_21,44398.0,0.0,44398.0
2369,AB_2312_PNQ_21,44818.0,0.0,44818.0
2370,AB_2385_BOM_21,44463.0,0.0,44463.0
2371,AB_2311_BLR_21,44818.0,0.0,44818.0
2372,AB_2485_BLR_21,44746.0,0.0,44746.0
2373,AB_2504_GAU_21,44976.0,0.0,44976.0
2374,AB_2510_PNQ_21,44796.0,0.0,44796.0
2375,AB_2497_VNS_21,45446.0,0.0,45446.0
2376,AB_2323_BLR_21,45286.0,0.0,45286.0
2377,AB_2109_BLR_21,44584.0,0.0,44584.0
2378,AB_2365_PNQ_21,44774.0,0.0,44774.0
2379,AB_2394_BOM_21,45430.0,0.0,45430.0
2380,AB_2498_BOM_21,45446.0,0.0,45446.0
2381,AB_2134_BLR_21,44829.0,0.0,44829.0
2382,AB_2135_GAU_21,44829.0,0.0,44829.0
2383,AB_2736_BLR_21,44852.0,0.0,44852.0
2384,AB_2108_AMD_21,44852.0,0.0,44852.0
2385,AB_2173_CCU_21,44520.0,0.0,44520.0
2386,AB_2401_LKO_21,44818.0,0.0,44818.0
2387,AB_2505_AMD_21,44796.0,0.0,44796.0
2388,AB_2642_BOM_21,44463.0,0.0,44463.0
2389,AB_2120_BOM_21,44398.0,0.0,44398.0
2390,AB_2367_BOM_21,44976.0,0.0,44976.0
2391,AB_2462_BLR_21,44976.0,0.0,44976.0
2392,AB_2503_BOM_21,44976.0,0.0,44976.0
2393,AB_2324_IXA_21,45286.0,0.0,45286.0
2394,AB_2409_DEL_21,44951.0,0.0,44951.0
2395,AB_2781_BOM_21,44852.0,0.0,44852.0
2396,AB_2364_BLR_21,44774.0,0.0,44774.0
2397,AB_2366_BLR_21,44852.0,0.0,44852.0
2398,AB_2465_GOX_21,45430.0,0.0,45430.0
2399,AB_2492_VNS_21,45446.0,0.0,45446.0
2400,AB_2550_BLR_21,44803.0,0.0,44803.0
2401,AB_2486_IXZ_21,44746.0,0.0,44746.0
2402,AB_2509_PNQ_21,44774.0,0.0,44774.0
2403,AB_2541_CCU_21,44710.0,0.0,44710.0
2404,AB_2349_BOM_21,45446.0,0.0,45446.0
2405,AB_2411_DEL_21,44866.0,0.0,44866.0
2406,AB_2373_IXB_21,44710.0,0.0,44710.0
2407,AB_2424_VNS_21,45438.0,0.0,45438.0
2408,AB_2318_PNQ_21,44757.0,0.0,44757.0
2409,AB_2342_AMD_21,44757.0,0.0,44757.0
2410,AB_2607_PNQ_21,44796.0,0.0,44796.0
2411,AB_2380_BOM_21,44866.0,0.0,44866.0
2412,AB_2643_HYD_21,44463.0,0.0,44463.0
2413,AB_2371_GOX_21,44398.0,0.0,44398.0
2414,AB_2491_BOM_21,45438.0,0.0,45438.0
2415,AB_2508_AMD_21,44757.0,0.0,44757.0
2416,AB_2850_BLR_21,44829.0,0.0,44829.0
2417,AB_2332_AMD_21,44377.0,0.0,44377.0
2418,AB_2384_BBI_21,44803.0,0.0,44803.0
2419,AB_2518_BOM_21,44584.0,0.0,44584.0
2420,AB_2551_PNQ_21,44803.0,0.0,44803.0
2421,AB_2379_GOX_21,44757.0,0.0,44757.0
2422,AB_2431_HYD_21,44951.0,0.0,44951.0
2423,AB_2533_AMD_21,44852.0,0.0,44852.0
2424,AB_2349_BOM_6,59123.0,15135.0,43988.0
2425,AB_57_BLR_7,44852.0,0.0,44852.0
2426,AB_2311_BLR_7,44866.0,0.0,44866.0
2427,AB_2367_BOM_7,44866.0,0.0,44866.0
2428,AB_2462_BLR_7,44866.0,0.0,44866.0
2429,AB_2612_BLR_8,44866.0,0.0,44866.0
2430,AB_2736_BLR_7,44976.0,0.0,44976.0
2431,AB_2108_AMD_7,44976.0,0.0,44976.0
2432,AB_2366_BLR_7,44976.0,0.0,44976.0
2433,AB_2376_BOM_7,44976.0,0.0,44976.0
2434,AB_2504_GAU_7,44866.0,0.0,44866.0
2435,AB_2533_AMD_7,44976.0,0.0,44976.0
2436,AB_2613_VNS_8,44866.0,0.0,44866.0
2437,AB_2312_PNQ_8,44866.0,0.0,44866.0
2438,AB_2463_GOX_7,44866.0,0.0,44866.0
2439,AB_2527_BLR_8,44866.0,0.0,44866.0
2440,AB_2534_GOX_7,44976.0,0.0,44976.0
2441,AB_2781_BOM_7,44976.0,0.0,44976.0
2442,AB_2401_LKO_8,44866.0,0.0,44866.0
2443,AB_2503_BOM_7,44866.0,0.0,44866.0
2444,AB_2397_GOX_6,58758.0,14956.0,43802.0
2445,AB_2572_CCU_6,55667.0,10151.0,45516.0
2446,AB_2109_BLR_8,44463.0,0.0,44463.0
2447,AB_2341_BOM_8,44463.0,0.0,44463.0
2448,AB_2541_CCU_8,45492.0,0.0,45492.0
2449,AB_2110_BOM_8,44463.0,0.0,44463.0
2450,AB_2373_IXB_8,45492.0,0.0,45492.0
2451,AB_2519_COK_8,44463.0,0.0,44463.0
2452,AB_2551_PNQ_8,44710.0,0.0,44710.0
2453,AB_2104_BLR_8,44463.0,0.0,44463.0
2454,AB_2377_BLR_8,45492.0,0.0,45492.0
2455,AB_2384_BBI_8,44710.0,0.0,44710.0
2456,AB_2518_BOM_8,44463.0,0.0,44463.0
2457,AB_2550_BLR_8,44710.0,0.0,44710.0
2458,AB_2572_BLR_8,44710.0,0.0,44710.0
2459,AB_2372_BLR_7,45492.0,0.0,45492.0
2460,AB_2372_GAU_7,45492.0,0.0,45492.0
2461,AB_2311_BLR_12,44951.0,0.0,44951.0
2462,AB_2612_BLR_13,44951.0,0.0,44951.0
2463,AB_2312_PNQ_13,44951.0,0.0,44951.0
2464,AB_2613_VNS_13,44951.0,0.0,44951.0
2465,AB_2462_BLR_13,44951.0,0.0,44951.0
2466,AB_2503_BOM_11,44951.0,0.0,44951.0
2467,AB_2504_GAU_11,44951.0,0.0,44951.0
2468,AB_2367_BOM_11,44951.0,0.0,44951.0
2469,AB_2462_BLR_11,44951.0,0.0,44951.0
2470,AB_2463_GOX_11,44951.0,0.0,44951.0
2471,AB_2503_BOM_13,44951.0,0.0,44951.0
2472,AB_2504_GAU_13,44951.0,0.0,44951.0
2473,AB_2367_BOM_13,44951.0,0.0,44951.0
2474,AB_2463_GOX_13,44951.0,0.0,44951.0
2475,AB_2110_MAA_6,44757.0,0.0,44757.0
2476,AB_2424_VNS_7,44710.0,0.0,44710.0
2477,AB_2491_BOM_7,44710.0,0.0,44710.0
2478,AB_8119_BBI_6,44584.0,0.0,44584.0
2479,AB_2107_BOM_7,44877.0,0.0,44877.0
2480,AB_8119_GAU_6,52904.0,8320.0,44584.0
2481,AB_2375_BLR_7,57622.0,14532.8,43089.2
2482,AB_2323_BLR_7,52711.0,9431.6,43279.4
2483,AB_2172_BOM_7,57762.0,16933.33,40828.67
2484,AB_2323_GAU_7,60061.0,16447.67,43613.33
2485,AB_2439_BOM_21,44852.0,0.0,44852.0
2486,AB_2562_CCU_21,44877.0,0.0,44877.0
2487,AB_2563_PNQ_21,44877.0,0.0,44877.0
2488,AB_2628_BLR_21,44746.0,0.0,44746.0
2489,AB_2629_GOX_21,44746.0,0.0,44746.0
2490,AB_2822_AYJ_21,44803.0,0.0,44803.0
2491,AB_2437_BLR_21,44774.0,0.0,44774.0
2492,AB_2821_BLR_21,44803.0,0.0,44803.0
2493,AB_2372_GAU_21,44710.0,0.0,44710.0
2494,AB_2525_BOM_21,44377.0,0.0,44377.0
2495,AB_2607_DEL_21,44796.0,0.0,44796.0
2496,AB_2323_GAU_21,45286.0,0.0,45286.0
2497,AB_2524_BOM_21,44377.0,0.0,44377.0
2498,AB_2564_CCU_21,44877.0,0.0,44877.0
2499,AB_2625_DEL_21,44774.0,0.0,44774.0
2500,AB_7594_BLR_21,45516.0,0.0,45516.0
2501,AB_2147_BOM_21,45438.0,0.0,45438.0
2502,AB_2486_MAA_21,44746.0,0.0,44746.0
2503,AB_2612_BLR_21,44818.0,0.0,44818.0
2504,AB_2624_GOX_21,44774.0,0.0,44774.0
2505,AB_2324_GAU_21,45286.0,0.0,45286.0
2506,AB_2485_MAA_21,44746.0,0.0,44746.0
2507,AB_2608_DEL_21,44796.0,0.0,44796.0
2508,AB_2627_GOX_21,44774.0,0.0,44774.0
2509,AB_2630_DEL_21,44746.0,0.0,44746.0
2510,AB_2561_BLR_21,44877.0,0.0,44877.0
2511,AB_2148_GWL_21,45438.0,0.0,45438.0
2512,AB_2613_VNS_21,44818.0,0.0,44818.0
2513,AB_2173_CCU_7,58277.0,15421.33,42855.67
2514,AB_2324_IXA_7,59866.0,15619.0,44247.0
2515,AB_2324_GAU_7,58301.0,14566.67,43734.33
2516,AB_2124_BOM_7,58207.0,15917.56,42289.44
2517,AB_8119_VNS_7,44584.0,0.0,44584.0
2518,MN_1262_DUB_30,62576.0,12111.0,50465.0
2519,MN_1202_DUB_30,58177.0,8914.0,49263.0
2520,MN_1520_DUB_30,63012.0,11314.0,51698.0
2521,MN_1332_DUB_30,58121.0,7122.0,50999.0
2522,MN_4250_DUB_30,56811.0,6266.0,50545.0
2523,MN_1562_DUB_30,66915.0,14727.0,52188.0
2524,MN_1402_DUB_30,63454.0,10705.0,52749.0
2525,MN_1592_DUB_30,67580.0,14931.0,52649.0
2526,MN_1045_MAN_29,169882.0,0.0,169882.0
2527,MN_1450_DUB_30,69112.0,14063.0,55049.0
2528,MN_1602_DUB_30,59612.0,9588.0,50024.0
2529,MN_1152_DUB_30,64047.0,14936.0,49111.0
2530,MN_1680_DUB_30,62860.0,9817.0,53043.0
2531,MN_1692_DUB_30,59607.0,10082.0,49525.0
2532,MN_1630_DUB_30,61511.0,12628.0,48883.0
2533,MN_1650_DUB_30,165023.0,13724.0,151299.0
2534,MN_1342_DUB_30,62700.0,9684.0,53016.0
2535,MN_1352_DUB_30,61884.0,12309.0,49575.0
2536,MN_1432_DUB_30,65929.0,14385.0,51544.0
2537,MN_1532_DUB_30,61208.0,8349.0,52859.0
2538,MN_1154_DUB_30,72872.0,13842.0,59030.0
2539,MN_1580_DUB_30,173648.0,26031.0,147617.0
2540,MN_1476_DUB_30,67619.0,14164.0,53455.0
2541,MN_1492_DUB_30,69391.0,15327.0,54064.0
2542,MN_1422_DUB_30,67009.0,13967.0,53042.0
2543,MN_1522_DUB_30,62515.0,11159.0,51356.0
2544,MN_1672_DUB_30,66944.0,13462.0,53482.0
2545,MN_1156_DUB_30,60725.0,12470.0,48255.0
2546,MN_1158_DUB_30,57710.0,9784.0,47926.0
2547,MN_1524_DUB_30,64966.0,13325.0,51641.0
2548,MN_1604_DUB_30,57497.0,9518.0,47979.0
2549,MN_1392_DUB_30,57982.0,9443.0,48539.0
2550,MN_1544_DUB_30,63336.0,12718.0,50618.0
2551,MN_1035_MAN_30,127386.0,0.0,127386.0
2552,MN_1105_DUB_30,201747.0,28333.0,173414.0
2553,MN_1162_DUB_30,56777.0,9079.0,47698.0
2554,MN_1123_DUB_30,197443.0,22687.0,174756.0
2555,MN_1584_DUB_30,65691.0,14319.0,51372.0
2556,MN_1133_DUB_30,144425.0,20272.0,124153.0
2557,MN_1164_DUB_30,53908.0,6451.0,47457.0
2558,MN_1160_DUB_30,53431.0,5875.0,47556.0
2559,MN_1208_DUB_30,59637.0,11506.0,48131.0
2560,MN_1514_DUB_30,61402.0,10871.0,50531.0
2561,MN_1748_DUB_30,63735.0,14966.0,48769.0
2562,MN_1117_DUB_30,92652.0,15991.0,76661.0
2563,MN_1526_DUB_30,64954.0,13303.0,51651.0
2564,MN_1552_DUB_30,66048.0,11421.0,54627.0
2565,MN_1061_DUB_30,213565.0,18278.0,195287.0
2566,MN_1127_DUB_30,146007.0,26498.0,119509.0
2567,MN_1916_NOC_30,58812.0,10043.0,48769.0
2568,MN_1101_DUB_30,91631.0,16189.0,75442.0
2569,MN_1166_DUB_30,53678.0,6531.0,47147.0
2570,MN_1608_DUB_30,58225.0,10504.0,47721.0
2571,MN_1121_DUB_30,142134.0,21301.0,120833.0
2572,MN_1131_DUB_30,66257.0,14843.0,51414.0
2573,MN_1168_DUB_30,53934.0,5834.0,48100.0
2574,MN_1778_DUB_30,67100.0,13593.0,53507.0
2575,MN_1045_MAN_30,176324.0,0.0,176324.0
2576,MN_1412_DUB_30,64006.0,13212.0,50794.0
2577,MN_1764_DUB_30,68783.0,14476.0,54307.0
2578,MN_1782_DUB_30,69024.0,14500.0,54524.0
2579,MN_1798_DUB_30,68500.0,14081.0,54419.0
2580,MN_1069_DUB_30,144959.0,19363.0,125596.0
2581,MN_1406_DUB_30,65247.0,14011.0,51236.0
2582,MN_1174_DUB_30,56663.0,8857.0,47806.0
2583,MN_1119_DUB_30,92747.0,16076.0,76671.0
2584,MN_1586_DUB_30,66234.0,14448.0,51786.0
2585,MN_1115_DUB_30,87705.0,11213.0,76492.0
2586,MN_1125_DUB_30,195195.0,21964.0,173231.0
2587,MN_1137_DUB_30,191791.0,21289.0,170502.0
2588,MN_1107_DUB_30,203138.0,28237.0,174901.0
2589,MN_1656_DUB_30,61955.0,12464.0,49491.0
2590,MN_1336_DUB_30,60075.0,10495.0,49580.0
2591,MN_1638_DUB_30,60963.0,13181.0,47782.0
2592,MN_1698_DUB_30,55081.0,13471.0,41610.0
2593,MN_1178_DUB_30,55045.0,7744.0,47301.0
2594,MN_1610_DUB_30,51632.0,9352.0,42280.0
2595,MN_1176_DUB_30,51594.0,7252.0,44342.0
2596,MN_1528_DUB_30,65235.0,12876.0,52359.0
2597,MN_1182_DUB_30,59816.0,12149.0,47667.0
2598,MN_1486_DUB_30,55944.0,14568.0,41376.0
2599,MN_1564_DUB_30,52917.0,10995.0,41922.0
2600,MN_1498_DUB_30,55882.0,14672.0,41210.0
2601,MN_1574_DUB_30,55541.0,14302.0,41239.0
2602,MN_1276_DUB_30,59778.0,10601.0,49177.0
2603,MN_1184_DUB_30,55784.0,7892.0,47892.0
2604,MN_1100_EWR_30,65575.0,14251.0,51324.0
2605,MN_1104_JFK_30,145505.0,21432.0,124073.0
2606,MN_1116_IAD_30,65324.0,13720.0,51604.0
2607,MN_1122_ORD_30,142546.0,18818.0,123728.0
2608,MN_1034_MCO_30,143300.0,19661.0,123639.0
2609,MN_1126_YYZ_30,144254.0,24193.0,120061.0
2610,MN_1130_BDL_30,63682.0,11892.0,51790.0
2611,MN_1044_JFK_30,140901.0,16546.0,124355.0
2612,MN_1110_JFK_30,62236.0,10385.0,51851.0
2613,MN_1132_BOS_30,144544.0,20856.0,123688.0
2614,MN_1134_BOS_30,62075.0,10130.0,51945.0
2615,MN_1068_LAX_1,146931.0,21732.0,125199.0
2616,MN_1061_DUB_1,128260.0,0.0,128260.0
2617,MN_1069_DUB_1,128242.0,0.0,128242.0
2618,MN_1089_DUB_1,197246.0,0.0,197246.0
2619,MN_1087_DUB_1,53939.0,0.0,53939.0
2620,MN_1101_DUB_1,53966.0,0.0,53966.0
2621,MN_1117_DUB_1,54066.0,0.0,54066.0
2622,MN_1119_DUB_1,53966.0,0.0,53966.0
2623,MN_1105_DUB_1,128723.0,0.0,128723.0
2624,MN_1107_DUB_1,127150.0,0.0,127150.0
2625,MN_1115_DUB_1,53789.0,0.0,53789.0
2626,MN_1123_DUB_1,124330.0,0.0,124330.0
2627,MN_1131_DUB_1,53839.0,0.0,53839.0
2628,MN_1133_DUB_1,127615.0,0.0,127615.0
2629,MN_1152_DUB_1,44617.0,0.0,44617.0
2630,MN_1137_DUB_1,127085.0,0.0,127085.0
2631,MN_1156_DUB_1,44794.0,0.0,44794.0
2632,MN_1158_DUB_1,44741.0,0.0,44741.0
2633,MN_1160_DUB_1,43294.0,0.0,43294.0
2634,MN_1162_DUB_1,44617.0,0.0,44617.0
2635,MN_1166_DUB_1,43294.0,0.0,43294.0
2636,MN_1154_DUB_1,53592.0,0.0,53592.0
2637,MN_1168_DUB_1,44741.0,0.0,44741.0
2638,MN_1176_DUB_1,44794.0,0.0,44794.0
2639,MN_1174_DUB_1,44617.0,0.0,44617.0
2640,MN_1182_DUB_1,44741.0,0.0,44741.0
2641,MN_1184_DUB_1,44617.0,0.0,44617.0
2642,MN_1164_DUB_1,43294.0,0.0,43294.0
2643,MN_1178_DUB_1,43294.0,0.0,43294.0
2644,MN_1202_DUB_1,43294.0,0.0,43294.0
2645,MN_1208_DUB_1,43294.0,0.0,43294.0
2646,MN_1262_DUB_1,43294.0,0.0,43294.0
2647,MN_1276_DUB_1,43294.0,0.0,43294.0
2648,MN_1332_DUB_1,43294.0,0.0,43294.0
2649,MN_1336_DUB_1,43294.0,0.0,43294.0
2650,MN_1342_DUB_1,43294.0,0.0,43294.0
2651,MN_1352_DUB_1,53692.0,0.0,53692.0
2652,MN_1356_DUB_1,43294.0,0.0,43294.0
2653,MN_1392_DUB_1,43294.0,0.0,43294.0
2654,MN_1402_DUB_1,43294.0,0.0,43294.0
2655,MN_1406_DUB_1,43294.0,0.0,43294.0
2656,MN_1422_DUB_1,43294.0,0.0,43294.0
2657,MN_1432_DUB_1,143294.0,0.0,143294.0
2658,MN_1428_DUB_1,43455.0,0.0,43455.0
2659,MN_1446_DUB_1,43455.0,0.0,43455.0
2660,MN_1450_DUB_1,43294.0,0.0,43294.0
2661,MN_1436_DUB_1,43294.0,0.0,43294.0
2662,MN_1462_DUB_1,43053.0,0.0,43053.0
2663,MN_1476_DUB_1,43294.0,0.0,43294.0
2664,MN_1486_DUB_1,43294.0,0.0,43294.0
2665,MN_1496_DUB_1,43294.0,0.0,43294.0
2666,MN_1506_DUB_1,43294.0,0.0,43294.0
2667,MN_1492_DUB_1,125607.0,0.0,125607.0
2668,MN_1494_DUB_1,43294.0,0.0,43294.0
2669,MN_1510_DUB_1,43294.0,0.0,43294.0
2670,MN_1520_DUB_1,43294.0,0.0,43294.0
2671,MN_1538_DUB_1,43294.0,0.0,43294.0
2672,MN_1524_DUB_1,43294.0,0.0,43294.0
2673,MN_1526_DUB_1,43294.0,0.0,43294.0
2674,MN_1528_DUB_1,43625.0,0.0,43625.0
2675,MN_1544_DUB_1,43294.0,0.0,43294.0
2676,MN_1550_DUB_1,43294.0,0.0,43294.0
2677,MN_1564_DUB_1,43294.0,0.0,43294.0
2678,MN_1574_DUB_1,43294.0,0.0,43294.0
2679,MN_1562_DUB_1,43625.0,0.0,43625.0
2680,MN_1580_DUB_1,125542.0,0.0,125542.0
2681,MN_1582_DUB_1,43294.0,0.0,43294.0
2682,MN_1584_DUB_1,43471.0,0.0,43471.0
2683,MN_1586_DUB_1,43294.0,0.0,43294.0
2684,MN_1592_DUB_1,43294.0,0.0,43294.0
2685,MN_1602_DUB_1,43294.0,0.0,43294.0
2686,MN_1608_DUB_1,43625.0,0.0,43625.0
2687,MN_1604_DUB_1,43294.0,0.0,43294.0
2688,MN_1610_DUB_1,43294.0,0.0,43294.0
2689,MN_1630_DUB_1,43471.0,0.0,43471.0
2690,MN_1638_DUB_1,43294.0,0.0,43294.0
2691,MN_1642_DUB_1,43053.0,0.0,43053.0
2692,MN_1650_DUB_1,43472.0,0.0,43472.0
2693,MN_1660_DUB_1,43294.0,0.0,43294.0
2694,MN_1656_DUB_1,43294.0,0.0,43294.0
2695,MN_1684_DUB_1,43294.0,0.0,43294.0
2696,MN_1698_DUB_1,43294.0,0.0,43294.0
2697,MN_1692_DUB_1,43294.0,0.0,43294.0
2698,MN_1742_DUB_1,43294.0,0.0,43294.0
2699,MN_1736_DUB_1,43294.0,0.0,43294.0
2700,MN_1748_DUB_1,43294.0,0.0,43294.0
2701,MN_1764_DUB_1,43472.0,0.0,43472.0
2702,MN_1776_DUB_1,43294.0,0.0,43294.0
2703,MN_1778_DUB_1,43294.0,0.0,43294.0
2704,MN_1053_DUB_1,124256.0,0.0,124256.0
2705,MN_1125_DUB_1,129063.0,0.0,129063.0
